lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked
-97.687988,35.461747,0,True,True,broken,OK,Oklahoma City,400 S Morgan Rd,USA,Checked 77 minutes ago
-97.724123,35.466028,0,True,True,broken,OK,Oklahoma City,4 S Mustang Rd,USA,Checked 76 minutes ago
-97.760945,35.489934,0,True,True,broken,OK,Yukon,1252 Garth Brooks Blvd,USA,Checked 76 minutes ago
-94.157242,30.123155,0,True,True,broken,TX,Beaumont,4515 Dowlen Rd,USA,Checked 77 minutes ago
-94.006915,29.95662,0,True,True,broken,TX,Nederland,3728 Nederland,USA,Checked 76 minutes ago
-97.973202,35.511358,0,True,True,broken,OK,El Reno,2424 S Country Club Dr,USA,Checked 77 minutes ago
-94.168754,30.078686,0,True,True,broken,TX,Beaumont,6380 Phelan Boulevard,USA,Checked 77 minutes ago
-95.610939,31.733841,0,True,True,broken,TX,Palestine,2120 S Loop 256,USA,Checked 77 minutes ago
-96.468334,32.898391,0,True,True,broken,TX,Rockwall,610 E I 30,USA,Checked 77 minutes ago
-96.097157,32.372283,0,True,True,broken,TX,Mabank,19001 East Us Highway 175,USA,Checked 77 minutes ago
-96.707108,33.057653,0,True,True,broken,TX,Plano,701 W Spring Creek,USA,Checked 78 minutes ago
-96.629703,32.931217,0,True,True,broken,TX,Garland,119 E Buckingham,USA,Checked 78 minutes ago
-96.771024,33.072281,0,True,True,broken,TX,Plano,3957 Legacy Dr,USA,Checked 78 minutes ago
-96.645837,32.857912,0,True,True,broken,TX,Garland,1110 W Centerville,USA,Checked 78 minutes ago
-96.701035,32.908298,0,True,True,broken,TX,Dallas,11749 Plano Rd,USA,Checked 78 minutes ago
-96.735838,32.950252,0,True,True,broken,TX,Richardson,120 S Central Expressway,USA,Checked 78 minutes ago
-96.596223,32.746867,0,True,True,broken,TX,Mesquite,1444 S Beltline Rd,USA,Checked 79 minutes ago
-96.833948,33.027004,0,True,True,broken,TX,Plano,6220 W Park Blvd,USA,Checked 79 minutes ago
-96.841665,32.987987,0,True,True,broken,TX,Dallas,17606 Midway Rd,USA,Checked 79 minutes ago
-96.851861,32.953528,0,True,True,broken,TX,Addison,3795 Beltline Rd,USA,Checked 79 minutes ago
-96.790682,32.815443,0,True,True,broken,TX,Dallas,4151 N Central Expy,USA,Checked 79 minutes ago
-97.040456,33.129463,0,True,True,broken,TX,Hickory Creek,8300 S Stemmons Freeway,USA,Checked 79 minutes ago
-96.803019,32.778749,0,True,True,broken,TX,Dallas,1000 Commerce St,USA,Checked 79 minutes ago
-96.977336,33.005242,0,True,True,broken,TX,Lewisville,501 E Fm 3040,USA,Checked 79 minutes ago
-97.103692,33.190135,0,True,True,broken,TX,Denton,2120 Loop 288,USA,Checked 80 minutes ago
-97.105907,33.144905,0,True,True,broken,TX,Denton,5016 Teasley Lane,USA,Checked 79 minutes ago
-96.781219,32.646125,0,True,True,broken,TX,Dallas,8333 S Lancaster Rd,USA,Checked 80 minutes ago
-97.085237,33.071508,0,True,True,broken,TX,Flower Mound,3601 Fm 407,USA,Checked 80 minutes ago
-96.787693,32.604906,0,True,True,broken,TX,Lancaster,1463 W Pleasant Run Rd,USA,Checked 80 minutes ago
-96.823923,32.605138,0,True,True,broken,TX,Desoto,909 N Beckley Ave,USA,Checked 80 minutes ago
-94.88996,30.044394,0,True,True,broken,TX,Dayton,210 Hwy 90 W,USA,Checked 80 minutes ago
-96.074954,31.447787,0,True,True,broken,TX,Buffalo,441 S Craigs Drive,USA,Checked 80 minutes ago
-97.00571,32.673707,0,True,True,broken,TX,Grand Prairie,308 Westchase Dr,USA,Checked 81 minutes ago
-95.545887,30.705983,0,True,True,broken,TX,Huntsville,2502 S Sam Houston,USA,Checked 81 minutes ago
-95.062753,29.88813,0,True,True,broken,TX,Crosby,13770 Fm 2100,USA,Checked 82 minutes ago
-98.474177,34.609568,0,True,True,broken,OK,Lawton,1 Nw 67th St,USA,Checked 81 minutes ago
-95.032912,29.79828,0,True,True,broken,TX,Baytown,1703 I 10 E,USA,Checked 83 minutes ago
-97.367525,32.650301,0,True,True,broken,TX,Fort Worth,3500 Alta Mesa Blvd,USA,Checked 84 minutes ago
-97.422745,32.725019,0,True,True,broken,TX,Fort Worth,6401 Camp Bowie Boulevard,USA,Checked 84 minutes ago
-97.392618,32.67944,0,True,True,broken,TX,Fort Worth,4405 Sw Loop 820,USA,Checked 84 minutes ago
-97.76329,33.223992,0,True,True,broken,TX,Bridgeport,501 Us Hwy 380,USA,Checked 83 minutes ago
-97.225923,32.416777,0,True,True,broken,TX,Alvarado,1200 Hwy 67 W,USA,Checked 84 minutes ago
-95.43494,30.073419,0,True,True,broken,TX,Spring,21330 I 45 N,USA,Checked 84 minutes ago
-95.100102,29.666851,0,True,True,broken,TX,Deer Park,9025 Spencer Hwy,USA,Checked 84 minutes ago
-95.027683,29.576126,0,True,True,broken,TX,Seabrook,2800 Bayport Boulevard,USA,Checked 84 minutes ago
-95.200891,29.711186,0,True,True,broken,TX,Pasadena,131 Pasadena Blvd,USA,Checked 84 minutes ago
-95.484342,29.998182,0,True,True,broken,TX,Houston,3450 Fm 1960 W,USA,Checked 84 minutes ago
-95.429887,29.89748,0,True,True,broken,TX,Houston,1819 W Mount Houston Rd,USA,Checked 84 minutes ago
-95.375655,29.828021,0,True,True,broken,TX,Houston,100 E Crosstimbers,USA,Checked 84 minutes ago
-95.218795,29.614289,0,True,True,broken,TX,Houston,11323 Fuqua Street,USA,Checked 86 minutes ago
-95.244348,29.640604,0,True,True,broken,TX,Houston,8920 Clearwood Drive,USA,Checked 84 minutes ago
-95.089744,29.470211,0,True,True,broken,TX,League City,1701 W Fm 646,USA,Checked 86 minutes ago
-95.087924,29.466389,0,True,True,broken,TX,League City,I-45 At Fm 646,USA,Checked 86 minutes ago
-97.711126,32.756449,0,True,True,broken,TX,Hudson Oaks,2980 Fort Worth Highway,USA,Checked 86 minutes ago
-95.037567,29.402028,0,True,True,broken,TX,La Marque,6410 I-45 South,USA,Checked 84 minutes ago
-95.614034,29.917048,0,True,True,broken,TX,Houston,13145 Fm 1960 W,USA,Checked 86 minutes ago
-95.402559,29.678332,0,True,True,broken,TX,Houston,1619 S Loop W,USA,Checked 87 minutes ago
-95.544483,29.812958,0,True,True,broken,TX,Houston,10170 Hammerly Boulevard,USA,Checked 87 minutes ago
-95.458182,29.688875,0,True,True,broken,TX,Houston,4643 Beechnut Street,USA,Checked 87 minutes ago
-95.540429,29.78039,0,True,True,broken,TX,Houston,900 Gessner,USA,Checked 86 minutes ago
-95.644141,29.884234,0,True,True,broken,TX,Houston,7302 Hwy 6 N,USA,Checked 87 minutes ago
-95.230702,29.421904,0,True,True,broken,TX,Alvin,400 S Bypass 35,USA,Checked 87 minutes ago
-97.324364,31.963188,0,True,True,broken,TX,Whitney,1317-A N Brazos,USA,Checked 87 minutes ago
-95.686905,29.919144,0,True,True,broken,TX,Cypress,9715 Barker Cypress Road,USA,Checked 87 minutes ago
-95.575246,29.783468,0,True,True,broken,TX,Houston,940 N Wilcrest Drive,USA,Checked 87 minutes ago
-95.645192,29.842542,0,True,True,broken,TX,Houston,4650 Hwy 6,USA,Checked 87 minutes ago
-95.246367,29.400727,0,True,True,broken,TX,Alvin,1103 Fm 1462,USA,Checked 87 minutes ago
-96.309816,30.607388,0,True,True,broken,TX,College Station,2420 Texas Ave,USA,Checked 87 minutes ago
-95.508021,29.654833,0,True,True,broken,TX,Houston,11311 Fondren Rd,USA,Checked 87 minutes ago
-96.377687,30.629831,0,True,True,broken,TX,Bryan,451 North Harvey Mitchell Pkwy,USA,Checked 87 minutes ago
-96.602756,30.895405,0,True,True,broken,TX,Hearne,1425 N Market Street,USA,Checked 87 minutes ago
-96.591401,30.875796,0,True,True,broken,TX,Hearne,906 S Market,USA,Checked 87 minutes ago
-95.719504,29.793255,0,True,True,broken,TX,Katy,1845 N Fry Rd,USA,Checked 87 minutes ago
-97.167729,31.522854,0,True,True,broken,TX,Waco,4330 Franklin Avenue,USA,Checked 87 minutes ago
-95.753754,29.734545,0,True,True,broken,TX,Katy,22148 Westheimer Pkwy,USA,Checked 88 minutes ago
-101.71123,41.1163,0,True,True,broken,NE,Ogallala,301 Stagecoach Trail I80 Exit 126,USA,Checked 89 minutes ago
-95.697739,29.551002,0,True,True,broken,TX,Richmond,1125 Crabb River Road,USA,Checked 89 minutes ago
-95.751816,29.543246,0,True,True,broken,TX,Rosenberg,24501 Sw Freeway,USA,Checked 89 minutes ago
-95.858412,29.532016,0,True,True,broken,TX,Rosenberg,2805 Highway 59,USA,Checked 89 minutes ago
-97.388819,31.090868,0,True,True,broken,TX,Temple,3814 S General Bruce Dr,USA,Checked 90 minutes ago
-100.802299,36.388509,0,True,True,broken,TX,Perryton,1109 S Main,USA,Checked 89 minutes ago
-95.964951,28.983572,0,True,True,broken,TX,Bay City,2101 7th St,USA,Checked 90 minutes ago
-97.611999,30.810574,0,True,True,broken,TX,Jarrell,11640 Interstate 35 N,USA,Checked 90 minutes ago
-98.791662,32.402226,0,True,True,broken,TX,Eastland,1490 E Main St,USA,Checked 90 minutes ago
-103.016092,42.828802,0,True,True,broken,NE,Chadron,1180 W Hwy 20,USA,Checked 90 minutes ago
-97.66788,30.456591,0,True,True,broken,TX,Austin,15900 N Interstate 35,USA,Checked 90 minutes ago
-98.181087,31.060354,0,True,True,broken,TX,Lampasas,804 S Key Ave,USA,Checked 90 minutes ago
-100.972415,35.545109,0,True,True,broken,TX,Pampa,1201 N Hobart,USA,Checked 90 minutes ago
-97.676629,30.413617,0,True,True,broken,TX,Austin,12900 N Interstate 35,USA,Checked 90 minutes ago
-97.660598,30.329107,0,True,True,broken,TX,Austin,8500 E Hwy 290,USA,Checked 90 minutes ago
-97.754093,30.221048,0,True,True,broken,TX,Austin,710 E Ben White,USA,Checked 91 minutes ago
-97.79056,30.165041,0,True,True,broken,TX,Austin,9300 S I-35,USA,Checked 91 minutes ago
-97.668282,29.869516,0,True,True,broken,TX,Lockhart,1330 S Colorado,USA,Checked 90 minutes ago
-97.460218,29.516505,0,True,True,broken,TX,Gonzales,309 W Highway 90a,USA,Checked 90 minutes ago
-99.761484,32.431735,0,True,True,broken,TX,Abilene,3147 S 14th St,USA,Checked 91 minutes ago
-103.66073,41.827599,0,True,True,broken,NE,Gering,1855 10th St,USA,Checked 91 minutes ago
-103.621139,40.265749,0,True,True,broken,CO,Brush,1035 N Colorado Ave,USA,Checked 91 minutes ago
-97.942743,29.569572,0,True,True,broken,TX,Seguin,1388 E Ct,USA,Checked 91 minutes ago
-101.830011,35.221651,0,True,True,broken,TX,Amarillo,400 E Amarillo Blvd,USA,Checked 92 minutes ago
-104.165845,47.702066,0,True,True,broken,MT,Sidney,1550 South Central Ave,USA,Checked 91 minutes ago
-104.174591,42.05886,0,True,True,broken,WY,Torrington,800 East Valley Highway,USA,Checked 92 minutes ago
-101.920805,35.176994,0,True,True,broken,TX,Amarillo,3320 Coulter St,USA,Checked 91 minutes ago
-101.919694,34.981629,0,True,True,broken,TX,Canyon,200 23rd St,USA,Checked 92 minutes ago
-98.292014,29.548336,0,True,True,broken,TX,Universal City,713 Pat Booker Rd,USA,Checked 92 minutes ago
-98.489879,29.642402,0,True,True,broken,TX,San Antonio,19915 Stone Oak Parkway,USA,Checked 92 minutes ago
-98.507765,29.607085,0,True,True,broken,TX,San Antonio,18146 Blanco Rd,USA,Checked 92 minutes ago
-98.434881,29.492727,0,True,True,broken,TX,San Antonio,1450 Austin Hwy,USA,Checked 93 minutes ago
-98.387424,29.397798,0,True,True,broken,TX,San Antonio,5304 Rigsby Avenue,USA,Checked 93 minutes ago
-98.604374,29.466862,0,True,True,broken,TX,San Antonio,6069 Ingram Road,USA,Checked 94 minutes ago
-98.710743,29.496827,0,True,True,broken,TX,San Antonio,11031 Culebra Rd,USA,Checked 94 minutes ago
-104.767768,41.160577,0,True,True,broken,WY,Cheyenne,3410 Dell Range Rd,USA,Checked 94 minutes ago
-101.663554,33.431862,0,True,True,broken,TX,Slaton,655 Hwy 84,USA,Checked 94 minutes ago
-97.655629,27.785439,0,True,True,broken,TX,Robstown,301 S Hwy 77,USA,Checked 95 minutes ago
-105.001582,40.408859,0,True,True,broken,CO,Loveland,1620 Fox Trail Dr,USA,Checked 95 minutes ago
-104.944607,40.160083,0,True,True,broken,CO,Firestone,5950 Firestone Blvd,USA,Checked 95 minutes ago
-104.88245,39.886305,0,True,True,broken,CO,Commerce City,10400 Belle Creek Blvd,USA,Checked 95 minutes ago
-104.984938,40.086986,0,True,True,broken,CO, Frederick,I 25   Hwy 52,USA,Checked 96 minutes ago
-104.906839,39.653472,0,True,True,broken,CO,Denver,7075 E Hampden Ave,USA,Checked 95 minutes ago
-104.727527,38.824033,0,True,True,broken,CO,Colorado Springs,535 Airport Creek Point,USA,Checked 96 minutes ago
-104.698171,38.718846,0,True,True,broken,CO,Fountain,6950 Mesa Ridge Pkwy,USA,Checked 96 minutes ago
-105.052699,39.827692,0,True,True,broken,CO,Westminster,5155 W 72nd,USA,Checked 97 minutes ago
-102.367148,33.587021,0,True,True,broken,TX,Levelland,605 College Ave,USA,Checked 97 minutes ago
-104.756939,38.795518,0,True,True,broken,CO,Colorado Springs,2515 S Academy Blvd,USA,Checked 98 minutes ago
-98.082144,27.752441,0,True,True,broken,TX,Alice,212 N Johnson,USA,Checked 98 minutes ago
-106.27166,42.852295,0,True,True,broken,WY,Casper,40 Se Wyoming Blvd,USA,Checked 98 minutes ago
-105.213705,38.448444,0,True,True,broken,CO,Canon City,2305 Fremont Dr,USA,Checked 98 minutes ago
-105.785168,39.919016,0,True,True,broken,CO,Winter Park,Hwy 40,USA,Checked 98 minutes ago
-102.215638,31.91494,0,True,True,broken,TX,Midland,4015 Fm 1788,USA,Checked 99 minutes ago
-102.329022,31.89494,0,True,True,broken,TX,Odessa,5141 E 42nd St,USA,Checked 98 minutes ago
-98.24648,26.240568,0,True,True,broken,TX,Mcallen,2801 Nolana Ave,USA,Checked 100 minutes ago
-99.503839,27.50935,0,True,True,broken,TX,Laredo,1120 Santa Ursula,USA,Checked 100 minutes ago
-99.474178,27.453294,0,True,True,broken,TX,Laredo,4401 Highway 83 S,USA,Checked 100 minutes ago
-107.611652,45.741991,0,True,True,broken,MT,Hardin,1225 N Crawford,USA,Checked 101 minutes ago
-107.074283,37.256661,0,True,True,broken,CO,Pagosa Springs,40 Talisman Dr,USA,Checked 102 minutes ago
-109.054124,44.516224,0,True,True,broken,WY,Cody,2005 17th St,USA,Checked 101 minutes ago
-106.702277,35.115652,0,True,True,broken,NM,Albuquerque,5301 Quail Nw,USA,Checked 102 minutes ago
-109.546505,40.453951,0,True,True,broken,UT,Vernal,1050 W Hwy 40,USA,Checked 104 minutes ago
-108.567972,37.349253,0,True,True,broken,CO,Cortez,1322 E Main St,USA,Checked 104 minutes ago
-108.696102,36.77638,0,True,True,broken,NM,Shiprock,Us Hwy 491,USA,Checked 104 minutes ago
-111.049628,45.698624,0,True,True,broken,MT,Bozeman,822 Wheat Dr,USA,Checked 104 minutes ago
-111.100144,44.657438,0,True,True,broken,MT,West Yellowstone,100 S Canyon,USA,Checked 104 minutes ago
-106.344352,31.753029,0,True,True,broken,TX,El Paso,1100 Yarbrough Dr,USA,Checked 104 minutes ago
-106.396127,31.788923,0,True,True,broken,TX,El Paso,1515 Airways Blvd,USA,Checked 105 minutes ago
-106.605561,31.999742,0,True,True,broken,TX,Anthony,101 S Main,USA,Checked 105 minutes ago
-106.565288,31.836163,0,True,True,broken,TX,El Paso,7555 N Mesa St,USA,Checked 105 minutes ago
-109.06175,35.662021,0,True,True,broken,AZ,Window Rock,Hwy 264,USA,Checked 105 minutes ago
-111.839274,41.713244,0,True,True,broken,UT,Logan,1035 S Hwy 89,USA,Checked 106 minutes ago
-110.250396,36.707947,0,True,True,broken,AZ,Kayenta,Nwc  Hwy 160 & 166,USA,Checked 106 minutes ago
-111.662478,40.250212,0,True,True,broken,UT,Provo,211 W 1230 N,USA,Checked 105 minutes ago
-111.800222,40.700272,0,True,True,broken,UT,Salt Lake City,3289 E Valley St,USA,Checked 106 minutes ago
-111.940102,41.158727,0,True,True,broken,UT,South Ogden,5745 South Harrison Blvd,USA,Checked 106 minutes ago
-111.651962,40.162064,0,True,True,broken,UT,Springville,Nwc I-15 & 400 South,USA,Checked 106 minutes ago
-111.892663,40.88469,0,True,True,broken,UT,West Bountiful,500 South,USA,Checked 106 minutes ago
-111.722598,40.312467,0,True,True,broken,UT,Orem,1140 W 800 N,USA,Checked 106 minutes ago
-111.944531,41.038698,0,True,True,broken,UT,Kaysville,320 W & 200 N,USA,Checked 106 minutes ago
-112.435513,42.859303,0,True,True,broken,ID,Pocatello,1011 S 5th,USA,Checked 106 minutes ago
-112.026816,41.123722,0,True,True,broken,UT,Clearfield,691 N Main St,USA,Checked 106 minutes ago
-111.587582,39.350038,0,True,True,broken,UT,Ephraim,549 S Main,USA,Checked 106 minutes ago
-114.020579,46.878218,0,True,True,broken,MT,Missoula,1565 Liberty Ln,USA,Checked 107 minutes ago
-114.02964,46.84006,0,True,True,broken,MT,Missoula,3310 Brooks St,USA,Checked 107 minutes ago
-114.132817,46.954773,0,True,True,broken,MT,Missoula,8745 Highway 93 North,USA,Checked 107 minutes ago
-110.697582,35.037032,0,True,True,broken,AZ,Winslow,1616 N Park,USA,Checked 108 minutes ago
-112.568431,39.352129,0,True,True,broken,UT,Delta,290 E Main St,USA,Checked 107 minutes ago
-114.332432,48.199949,0,True,True,broken,MT,Kalispell,1110 Hwy 2 W,USA,Checked 107 minutes ago
-109.730418,32.835591,0,True,True,broken,AZ,Safford,1830 Thatcher Blvd,USA,Checked 108 minutes ago
-109.559911,31.33956,0,True,True,broken,AZ,Douglas,104 5th St,USA,Checked 107 minutes ago
-112.126397,35.972081,0,True,True,broken,AZ,Tusayan,Us Hwy 180 Po Box 3026,USA,Checked 108 minutes ago
-114.749767,42.594109,0,True,True,broken,ID,Buhl,706 Us Hwy 30,USA,Checked 108 minutes ago
-110.278681,31.55427,0,True,True,broken,AZ,Sierra Vista,1802 Fry Blvd,USA,Checked 107 minutes ago
-110.926274,32.494239,0,True,True,broken,AZ,Catalina,15885 N Oracle Rd,USA,Checked 108 minutes ago
-113.310645,37.176806,0,True,True,broken,UT,Hurricane,1180 W State St,USA,Checked 108 minutes ago
-110.798467,32.25848,0,True,True,broken,AZ,Tucson,9075 E Tanque Verde Rd,USA,Checked 107 minutes ago
-110.973939,32.352264,0,True,True,broken,AZ,Tucson,292 W Mcgee,USA,Checked 108 minutes ago
-111.633479,33.414699,0,True,True,broken,AZ,Mesa,9145 E Apache Trail,USA,Checked 108 minutes ago
-111.048392,32.33806,0,True,True,broken,AZ,Marana,3830 W Ina Rd,USA,Checked 108 minutes ago
-111.091307,32.358515,0,True,True,broken,AZ,Tucson,8349 N Cortaro Rd,USA,Checked 108 minutes ago
-112.333591,34.585356,0,True,True,broken,AZ,Prescott Valley,7500 E Hwy 69,USA,Checked 108 minutes ago
-112.453364,34.774305,0,True,True,broken,AZ,Chino Valley,1948 N Hwy 89,USA,Checked 108 minutes ago
-111.886672,33.651993,0,True,True,broken,AZ,Scottsdale,18241 North Pima Road,USA,Checked 108 minutes ago
-113.5844,37.08737,0,True,True,broken,UT,St. George,1235 S Bluff,USA,Checked 108 minutes ago
-113.624195,37.122378,0,True,True,broken,UT,St. George,1911 W Sunset Blvd,USA,Checked 108 minutes ago
-110.981662,31.957502,0,True,True,broken,AZ,Sahuarita,775 West Via Rancho Sahuarita Rd,USA,Checked 108 minutes ago
-111.80737,33.334768,0,True,True,broken,AZ,Gilbert,825 W Warner Rd,USA,Checked 108 minutes ago
-111.87108,33.432722,0,True,True,broken,AZ,Mesa,909 North Dobson Road,USA,Checked 108 minutes ago
-111.908455,33.494536,0,True,True,broken,AZ,Scottsdale,8001 E Indian School Rd,USA,Checked 108 minutes ago
-112.47837,34.550335,0,True,True,broken,AZ,Prescott,539 Miller Valley Rd,USA,Checked 108 minutes ago
-116.545522,48.300865,0,True,True,broken,ID,Ponderay,205 Bonner Mall Way,USA,Checked 108 minutes ago
-111.909527,33.394541,0,True,True,broken,AZ,Tempe,3218 S Mcclintock Rd,USA,Checked 108 minutes ago
-112.082489,33.655056,0,True,True,broken,AZ,Phoenix,626 W Union Hills,USA,Checked 108 minutes ago
-112.108207,33.683401,0,True,True,broken,AZ,Phoenix,2225 W Deer Valley Rd,USA,Checked 110 minutes ago
-112.143118,33.698853,0,True,True,broken,AZ,Phoenix,3848 W Pinnacle Peak Rd,USA,Checked 110 minutes ago
-112.116706,33.509245,0,True,True,broken,AZ,Phoenix,2667 W Camelback,USA,Checked 110 minutes ago
-112.110857,33.480186,0,True,True,broken,AZ,Phoenix,2427 W Thomas Rd,USA,Checked 110 minutes ago
-112.203333,33.583707,0,True,True,broken,AZ,Peoria,6710 W Peoria Ave,USA,Checked 109 minutes ago
-116.221531,43.621202,0,True,True,broken,ID,Boise,2510 Fairview Ave,USA,Checked 110 minutes ago
-112.291512,33.565122,0,True,True,broken,AZ,Peoria,10785 West Olive Ave,USA,Checked 110 minutes ago
-112.336423,33.610549,0,True,True,broken,AZ,El Mirage,12900 W. Thunderbird Rd. (Wm#4336),USA,Checked 110 minutes ago
-112.274658,33.465321,0,True,True,broken,AZ,Avondale,9930 W. Mcdowell,USA,Checked 111 minutes ago
-116.272046,43.590711,0,True,True,broken,ID,Boise,7222 Overland Rd,USA,Checked 111 minutes ago
-112.414705,33.63832,0,True,True,broken,AZ,Surprise,16547 West Bell Road,USA,Checked 111 minutes ago
-112.420668,33.612459,0,True,True,broken,AZ,Surprise,Loop 303 & Wadell Wm #5429,USA,Checked 111 minutes ago
-116.372984,43.619827,0,True,True,broken,ID,Meridian,1710 E Fairview Ave,USA,Checked 110 minutes ago
-116.500629,43.863313,0,True,True,broken,ID,Emmett,1335 S Washington,USA,Checked 111 minutes ago
-117.410481,47.698552,0,True,True,broken,WA,Spokane,4436 N Division Street,USA,Checked 111 minutes ago
-116.986489,44.024536,0,True,True,broken,OR,Ontario,1476 Sw 4th Ave,USA,Checked 112 minutes ago
-117.904297,48.533961,0,True,True,broken,WA,Colville,1103 S Main,USA,Checked 112 minutes ago
-118.075473,45.3301,0,True,True,broken,OR,La Grande,2308 Island Ave,USA,Checked 112 minutes ago
-115.061658,36.174877,0,True,True,broken,NV,Las Vegas,836 N Nellis Blvd,USA,Checked 114 minutes ago
-114.571939,35.163685,0,True,True,broken,NV,Laughlin,1900 S Casino Dr,USA,Checked 112 minutes ago
-115.128382,36.217298,0,True,True,broken,NV,North Las Vegas,911 East Cheyenne Avenue,USA,Checked 113 minutes ago
-115.119297,36.158526,0,True,True,broken,NV,Las Vegas,2050 E Charleston Blvd,USA,Checked 114 minutes ago
-115.146667,36.172162,0,True,True,broken,NV,Las Vegas,1 S Main Street,USA,Checked 114 minutes ago
-115.119567,36.114261,0,True,True,broken,NV,Las Vegas,4105 S Eastern,USA,Checked 113 minutes ago
-115.207138,36.279917,0,True,True,broken,NV,Las Vegas,6595 N Decatur Blvd,USA,Checked 114 minutes ago
-114.597462,35.018269,0,True,True,broken,AZ,Fort Mohave,1511 E Aztec Rd,USA,Checked 114 minutes ago
-115.138063,36.119999,0,True,True,broken,NV,Las Vegas,3815 S Maryland Pky,USA,Checked 112 minutes ago
-115.1633,36.135565,0,True,True,broken,NV,Las Vegas,2896 S Las Vegas Blvd,USA,Checked 114 minutes ago
-115.171921,36.120085,0,True,True,broken,NV,Las Vegas,3475 S Las Vegas Blvd,USA,Checked 113 minutes ago
-115.172226,36.090052,0,True,True,broken,NV,Las Vegas,3999 S Las Vegas Blvd,USA,Checked 114 minutes ago
-115.191449,36.039296,0,True,True,broken,NV,Las Vegas,Blue Diamond And Valley View,USA,Checked 114 minutes ago
-115.206946,35.99722,0,True,True,broken,NV,Las Vegas,10590 Southern Highlands Parkway,USA,Checked 114 minutes ago
-115.2979,36.099361,0,True,True,broken,NV,Las Vegas,9415 W Tropicana,USA,Checked 116 minutes ago
-114.237441,33.661629,0,True,True,broken,AZ,Quartzsite,1241 W Main Street,USA,Checked 116 minutes ago
-119.184873,46.271356,0,True,True,broken,WA,Pasco,4810 Rd 68,USA,Checked 116 minutes ago
-114.605914,33.608684,0,True,True,broken,CA,Blythe,191 S Lovekin Blvd,USA,Checked 115 minutes ago
-119.20571,45.76582,0,True,True,broken,OR,Stanfield,2115 Hwy 395,USA,Checked 116 minutes ago
-119.785766,48.101582,0,True,True,broken,WA,Brewster,715 Hwy 97,USA,Checked 115 minutes ago
-115.569613,32.795786,0,True,True,broken,CA,El Centro,345 N Imperial Ave,USA,Checked 117 minutes ago
-116.486939,33.813137,0,True,True,broken,CA,Palm Springs,5601 E Ramon Road,USA,Checked 117 minutes ago
-118.061971,36.60227,0,True,True,broken,CA,Lone Pine,601 S Main St,USA,Checked 117 minutes ago
-117.071081,34.034364,0,True,True,broken,CA,Yucaipa,Yucaipa Blvd & Oak Gln,USA,Checked 117 minutes ago
-117.057259,33.994579,0,True,True,broken,CA,Calimesa,1199 Calimesa Blvd,USA,Checked 117 minutes ago
-117.252777,34.13554,0,True,True,broken,CA,San Bernardino,1575 E Highland Ave,USA,Checked 117 minutes ago
-119.74194,39.423561,0,True,True,broken,NV,Reno,1071 Steamboat Parkway,USA,Checked 117 minutes ago
-119.800247,39.506074,0,True,True,broken,NV,Reno,305 E Plumb Ln,USA,Checked 117 minutes ago
-119.790798,39.481392,0,True,True,broken,NV,Reno,5000 S Virginia St,USA,Checked 118 minutes ago
-122.225411,47.925795,0,True,True,broken,WA,Everett,7920 Evergreen Way,USA,Checked 118 minutes ago
-122.226905,47.908213,0,True,True,broken,WA,Everett,316 S Everett Mall Way,USA,Checked 118 minutes ago
-117.298981,34.136398,0,True,True,broken,CA,San Bernardino,718 W Highland Ave,USA,Checked 118 minutes ago
-122.244726,47.75798,0,True,True,broken,WA,Bothell,7234 Bothell Way,USA,Checked 118 minutes ago
-122.212643,47.471234,0,True,True,broken,WA,Renton,401 S Grady Way,USA,Checked 120 minutes ago
-117.309402,34.047878,0,True,True,broken,CA,Colton,1201 S Mount Vernon Ave,USA,Checked 118 minutes ago
-122.205064,47.371993,0,True,True,broken,WA,Kent,10125 Se 256th St,USA,Checked 121 minutes ago
-117.370919,34.121078,0,True,True,broken,CA,Rialto,111 W Baseline Rd,USA,Checked 119 minutes ago
-122.484858,48.936191,0,True,True,broken,WA,Lynden,8106 Guide Meridian Rd,USA,Checked 121 minutes ago
-117.438985,34.182371,0,True,True,broken,CA,Fontana,3870 Sierra,USA,Checked 120 minutes ago
-117.339327,33.990618,0,True,True,broken,CA,Riverside,2246 Iowa Avenue,USA,Checked 120 minutes ago
-122.303278,47.315474,0,True,True,broken,WA,Federal Way,2302 S 320th St,USA,Checked 121 minutes ago
-117.140423,33.550578,0,True,True,broken,CA,Murrieta,39196 Winchester Road,USA,Checked 121 minutes ago
-122.292545,47.148484,0,True,True,broken,WA,Puyallup,4603 S Meridian,USA,Checked 121 minutes ago
-122.387001,47.576649,0,True,True,broken,WA,Seattle,3003 California Ave Sw,USA,Checked 121 minutes ago
-117.300346,33.660469,0,True,True,broken,CA,Lake Elsinore,31650 Mission Trail,USA,Checked 121 minutes ago
-117.436272,33.908478,0,True,True,broken,CA,Riverside,2905 Van Buren Blvd,USA,Checked 122 minutes ago
-117.476852,33.97588,0,True,True,broken,CA,Riverside,8875 Limonite Ave,USA,Checked 122 minutes ago
-117.556861,34.074251,0,True,True,broken,CA,Ontario,4310 Mills Cir,USA,Checked 122 minutes ago
-122.43364,47.191662,0,True,True,broken,WA,Tacoma,7217 Pacific Ave,USA,Checked 122 minutes ago
